15-10-2019,978,2396,1152,1490,377,1080,439,59,66,6,14,21,10,47,43149,3523,1352,7117,5242,1882,769,12009,759,5315,119,1767,1205,808,3351,1189,1451,76,1572,4,8406,714,7143,505,57,251,9,15,6,15,8,23159,1707,31492,2579,4009,2453,22609,2430,17891,49,5743,6725,719,1650,707,2971,4374,3889,6134,6664,2541,3791,2102,1648,17146,98,2504,2735,5422,139799,4451,12493,742,37086,10555,8520,13105,2522,2368,3407,4439,786,1745,53,365,1222,187,318,146,324,156,434,1092,327,85,256,34,10,2,596,92,130,9,4,3,108,32,42,10,8,36,26,62,2,6,933,260,27,61,65,61,152,451,64,5,167,44,1,2,23,6,1,1,3,5,27,10,2,12,2,118,916,2819,3411,2928,1323,1980,253,75,770,44,20,2,25,26,14,11,67,52,84,13,5,3,21,30,2,40,104,2,155,67,130,273,188,46,16,1070,9,112,32,33,22,64,35,77,38,17,15,8,3,6,3,43,1125,1828,979,3120,1171,805,12,721,9,10,8,10,4,5,2,200,107,204,29,134,239,123,141,56,18,65,28,13,94,1321,185,442,1439,9061,4839,789,561,355,20,34,53,19,80,111,2,24,12,65,2
16-10-2019,939,2396,1117,1430,366,1037,452,56,65,6,14,22,10,47,41423,3523,1338,6975,5190,1807,731,11769,782,5209,121,1785,1229,816,3250,1130,1495,78,1619,4,8574,714,7429,520,59,238,9,15,6,15,8,22001,1758,32752,2682,3889,2404,22835,2552,18249,48,5800,6927,705,1650,728,2912,4461,3928,5827,6731,2592,3867,2165,1681,17146,102,2404,2708,5693,132809,4362,12118,712,38569,10238,8094,13498,2421,2297,3475,4661,794,1797,53,369,1234,194,305,146,324,151,425,1048,340,82,269,33,10,2,614,90,129,9,4,3,108,33,42,10,8,36,25,64,2,6,896,247,26,64,68,61,155,428,64,5,159,42,1,2,24,6,1,1,3,5,28,10,2,11,2,116,943,2791,3582,2869,1297,1901,258,77,778,42,19,2,25,26,14,11,64,53,88,13,5,3,20,29,2,38,100,2,158,64,137,273,190,45,16,1113,9,112,31,32,22,61,34,78,36,17,16,8,3,6,3,45,1136,1828,1018,3089,1159,765,12,750,9,11,8,10,4,5,2,202,105,202,28,137,251,124,142,55,17,62,28,13,97,1321,185,433,1439,9423,4791,757,533,373,20,34,52,20,82,109,2,23,12,62,2
17-10-2019,939,2468,1083,1401,359,1058,452,57,64,6,13,23,10,49,39766,3664,1325,7184,5190,1807,716,11534,805,5469,123,1821,1204,816,3283,1074,1495,78,1668,4,8145,685,7206,536,57,240,9,14,6,15,8,21781,1758,33735,2709,3967,2404,21693,2475,17702,48,5684,6719,740,1733,728,2883,4550,3732,5885,6596,2670,3712,2143,1698,16289,98,2404,2708,5750,136793,4188,11997,719,37412,9931,8418,14173,2542,2182,3371,4428,754,1797,54,358,1222,198,299,150,334,151,429,1100,330,85,258,31,10,2,626,93,135,9,4,3,105,33,42,10,8,36,26,67,2,6,896,257,26,67,71,62,153,437,61,5,157,40,1,2,24,6,1,1,3,5,28,10,2,11,2,111,924,2819,3725,2984,1245,1939,271,75,770,42,19,2,25,27,14,11,61,52,91,13,5,3,21,30,2,36,96,2,152,66,134,281,194,45,16,1113,9,114,30,33,22,64,34,76,37,16,16,8,3,6,3,45,1125,1755,1059,3027,1136,757,12,713,9,11,8,10,4,5,2,198,106,194,28,142,241,130,148,58,16,64,27,13,94,1295,181,424,1381,9706,4647,765,560,362,19,35,53,20,84,108,2,22,12,61,2
18-10-2019,892,2493,1051,1415,363,1100,470,54,66,6,13,24,11,50,37778,3811,1285,7256,5450,1879,687,11303,773,5196,123,1912,1168,783,3381,1128,1540,77,1701,4,8226,685,7062,520,56,245,9,14,6,14,8,21999,1793,35422,2655,3769,2500,21042,2401,18233,47,5457,6383,770,1716,735,2998,4459,3881,6120,6266,2723,3823,2100,1613,16941,103,2356,2573,5750,132689,4104,12477,683,35541,10130,8671,14315,2440,2204,3506,4428,762,1851,55,365,1161,192,284,155,321,153,442,1122,333,83,245,31,10,2,607,91,135,9,4,3,103,35,40,10,8,36,26,68,2,6,905,247,27,69,70,62,158,437,60,5,154,39,1,2,24,6,1,1,3,5,29,10,2,11,2,117,896,2791,3725,3044,1307,1920,271,74,762,41,18,2,24,28,14,11,63,54,96,14,5,3,21,31,2,34,98,2,154,66,137,295,188,45,16,1080,9,112,30,33,22,65,32,74,36,16,16,8,3,6,3,47,1103,1755,1091,3027,1170,787,12,749,9,11,8,10,4,5,2,194,108,192,28,143,246,130,149,59,16,62,27,12,89,1295,185,411,1340,9512,4508,757,554,348,20,35,55,20,87,106,2,22,12,60,2
19-10-2019,856,2468,1030,1443,378,1100,489,56,67,6,14,24,11,52,38156,3849,1311,7329,5341,1841,680,11416,796,5248,118,1874,1226,767,3550,1117,1586,73,1752,4,8473,678,6709,494,55,247,9,13,6,14,8,20899,1739,35422,2549,3957,2600,20411,2377,17504,45,5621,6192,785,1802,750,2848,4504,3842,6181,6141,2723,3632,2142,1565,16941,104,2450,2599,5520,126055,4227,13101,669,37318,9927,8237,14029,2440,2270,3646,4295,777,1851,56,376,1126,190,287,158,331,155,442,1144,323,86,240,31,11,2,607,95,134,9,4,3,107,35,41,10,8,35,27,67,2,6,923,245,28,66,73,63,163,459,59,5,146,38,1,2,25,6,1,1,3,5,29,10,2,11,2,116,905,2875,3539,3105,1307,1997,263,75,732,39,18,2,24,29,14,11,66,56,96,14,5,3,21,32,2,33,98,2,157,64,140,310,186,45,15,1080,9,112,29,32,21,66,33,70,37,15,16,8,3,6,3,48,1103,1720,1058,3118,1205,826,12,764,9,11,8,10,4,5,2,184,105,192,29,137,244,125,150,60,15,63,26,12,86,1230,187,415,1394,9988,4688,742,565,351,20,34,56,20,84,106,2,22,12,61,2
20-10-2019,890,2369,999,1515,382,1122,489,58,69,6,13,24,11,49,37393,3657,1285,6963,5074,1786,666,11302,812,5510,113,1949,1238,736,3408,1128,1634,72,1822,4,8642,692,6441,514,56,259,9,13,6,14,8,20481,1791,34359,2447,3838,2626,21432,2258,16629,43,5677,6440,816,1730,765,2706,4279,3765,6243,6080,2805,3777,2206,1628,16433,105,2573,2599,5410,119752,4312,12970,669,39184,9828,8155,14590,2318,2225,3682,4209,754,1777,57,365,1115,184,296,161,324,161,446,1190,320,87,235,30,11,2,619,99,134,9,4,3,109,36,43,10,8,36,27,65,2,6,923,233,27,69,74,62,163,450,57,5,142,38,1,2,26,6,1,1,3,5,28,10,2,11,2,121,950,2961,3681,3105,1372,1937,258,74,761,41,17,2,23,28,14,11,65,54,93,14,5,3,21,31,2,34,95,2,162,61,133,304,177,43,15,1069,9,113,30,31,21,67,34,69,38,15,16,8,3,6,3,48,1081,1668,1111,3024,1241,801,12,749,9,11,8,10,4,5,2,190,103,186,30,136,237,129,143,62,15,65,27,12,83,1193,194,432,1324,10487,4547,749,554,344,19,33,58,20,81,111,2,22,12,62,2
21-10-2019,863,2251,969,1515,382,1167,509,59,68,6,14,23,11,50,37019,3694,1298,7102,5125,1715,679,11302,780,5455,112,1968,1263,707,3272,1162,1569,68,1731,4,8988,664,6248,509,56,272,9,13,6,13,8,19457,1773,32641,2398,3953,2731,21432,2326,16463,45,5450,6311,783,1730,742,2733,4193,3765,6181,5837,2721,3777,2096,1612,15776,102,2624,2573,5356,118554,4226,13359,636,39968,9926,8563,14882,2318,2136,3498,4293,769,1759,60,383,1148,190,311,158,314,169,446,1142,310,91,230,29,11,2,625,96,141,9,4,3,109,38,45,10,8,35,28,66,2,6,886,235,26,66,74,64,156,432,58,5,135,38,1,2,27,6,1,1,3,5,27,10,2,11,2,116,912,2813,3755,3105,1441,1840,253,74,753,40,17,2,23,29,13,11,62,54,94,14,5,3,20,30,2,32,94,2,162,63,138,289,182,43,14,1048,9,119,29,30,20,64,35,70,39,15,17,8,3,6,3,49,1059,1751,1111,2994,1229,761,12,779,9,12,8,10,4,5,2,196,103,182,32,141,242,133,136,61,16,64,27,12,85,1133,200,436,1298,10906,4547,764,532,337,20,33,59,19,83,112,2,21,12,60,2
22-10-2019,889,2319,988,1515,397,1155,494,58,69,6,14,23,11,50,38500,3620,1298,6818,5023,1664,699,11302,780,5564,118,1889,1212,714,3370,1220,1553,65,1662,4,8988,657,6310,494,58,261,9,14,6,13,8,19652,1773,31009,2374,3795,2594,20360,2373,17286,47,5723,6122,791,1782,764,2706,4235,3652,6366,5662,2857,3701,2054,1660,16092,104,2703,2573,5624,112626,4057,13760,649,40368,9529,8906,14882,2434,2157,3638,4508,792,1847,61,364,1171,198,299,150,311,174,437,1199,304,92,235,28,11,2,613,94,147,9,4,3,109,38,44,10,8,35,28,66,2,6,842,244,26,65,73,62,164,454,59,5,135,40,1,2,26,6,1,1,3,5,26,10,2,11,2,113,866,2869,3717,2981,1427,1895,266,72,715,40,16,2,22,30,13,11,64,56,94,14,5,3,19,31,2,31,91,2,160,65,134,298,175,43,14,1079,9,119,30,29,19,66,34,68,37,16,16,8,3,6,3,48,1038,1751,1155,3114,1168,776,11,748,9,12,8,10,4,5,2,188,102,189,31,145,230,132,140,63,16,67,27,12,82,1076,200,427,1298,10906,4365,749,505,354,19,32,57,18,83,110,2,21,12,63,2
23-10-2019,853,2273,978,1470,417,1190,479,59,67,6,15,22,11,49,37345,3511,1298,7091,5023,1681,664,11415,819,5787,118,1927,1236,735,3269,1159,1537,62,1645,4,8898,664,6373,499,61,256,9,14,6,13,8,20438,1755,30079,2493,3757,2724,21378,2468,16940,45,5780,6244,783,1782,764,2598,4320,3798,6302,5662,2828,3701,2054,1577,16253,108,2595,2444,5905,114879,4219,14448,668,39157,9243,9173,14882,2337,2049,3784,4463,760,1939,59,368,1159,190,284,152,320,176,454,1211,289,96,228,29,11,2,601,94,141,9,4,3,105,39,44,10,8,37,29,65,2,6,834,232,26,65,71,64,166,463,62,5,138,39,1,2,25,6,1,1,3,5,27,10,2,11,2,115,831,2754,3903,3100,1427,1800,263,75,686,40,16,2,23,29,13,11,63,53,99,14,5,3,20,33,2,31,91,2,163,65,129,286,173,44,14,1079,9,119,29,30,19,66,33,66,36,17,16,8,3,6,3,48,1090,1786,1120,3176,1156,815,11,711,9,13,8,10,4,5,2,192,103,183,32,138,230,125,143,66,16,68,26,12,81,1108,194,448,1272,10579,4321,756,515,368,20,33,57,19,85,116,2,21,12,64,2
24-10-2019,896,2364,968,1485,421,1226,493,57,68,6,14,21,11,50,36598,3687,1298,7091,4772,1614,651,11301,811,5556,122,2023,1236,757,3138,1147,1614,64,1612,4,8898,671,6309,479,59,261,9,14,6,12,8,20234,1808,30681,2568,3569,2806,22233,2542,17787,43,5896,6556,822,1835,787,2676,4493,3646,6554,5719,2969,3849,2013,1514,16741,113,2647,2542,5669,110284,4008,14592,668,40723,9058,9540,15477,2220,2090,3973,4463,760,1861,60,350,1171,200,284,149,323,169,449,1187,301,101,233,28,11,2,595,91,147,9,4,3,110,37,43,10,8,39,28,68,2,6,859,239,27,66,70,63,173,444,64,5,145,39,1,2,25,6,1,1,3,5,27,10,2,11,2,112,814,2699,3903,3007,1370,1836,268,71,665,42,15,2,23,30,12,11,60,55,104,14,5,3,20,35,2,32,93,2,163,66,123,300,170,43,15,1047,9,125,30,29,19,69,33,68,36,16,17,8,3,6,3,48,1046,1697,1064,3049,1156,807,11,704,9,13,8,10,4,5,2,190,105,181,31,144,235,121,137,68,16,69,27,12,81,1141,188,435,1310,10050,4321,771,541,368,20,32,59,20,82,115,2,22,12,64,2
25-10-2019,905,2340,978,1515,434,1263,478,56,67,6,14,21,11,53,34768,3871,1259,6807,4533,1549,644,11527,787,5445,124,2003,1273,772,3138,1113,1679,63,1628,4,9343,658,6561,484,61,253,9,14,6,12,8,19425,1790,29454,2594,3712,2722,21344,2542,18676,44,5778,6228,855,1817,748,2676,4673,3682,6620,5662,2999,3811,2114,1529,16574,111,2673,2440,5612,111387,4208,14446,695,41130,9239,9349,16251,2176,2048,4092,4686,775,1880,59,350,1218,190,275,149,333,171,449,1211,313,105,245,29,11,2,625,90,154,9,4,3,108,36,42,10,8,37,27,69,2,6,868,244,28,63,68,65,173,462,66,5,138,39,1,2,25,6,1,1,3,5,27,10,2,11,2,108,773,2564,4098,2857,1439,1836,281,70,678,42,14,2,24,31,12,11,62,55,101,13,5,3,21,35,2,32,95,2,156,63,125,288,173,42,16,1037,9,131,31,28,20,70,33,67,36,15,17,8,3,6,3,47,1004,1663,1011,3201,1214,847,11,739,9,13,8,10,4,5,2,182,102,190,32,144,235,119,144,69,16,69,26,12,82,1118,192,413,1284,9648,4191,810,530,361,21,30,56,19,80,121,2,23,12,66,2
26-10-2019,860,2457,1027,1485,430,1263,459,56,64,6,15,21,11,55,33725,4026,1234,6875,4714,1626,638,11758,811,5608,128,1983,1298,772,3075,1135,1629,64,1595,4,8969,658,6561,503,63,263,9,13,6,12,8,19425,1844,29749,2724,3638,2722,21557,2415,17929,46,5662,6228,898,1726,763,2730,4439,3645,6488,5549,3119,3735,2072,1575,17071,111,2780,2513,5331,113615,4166,14302,688,39896,8962,9069,16739,2220,2048,4215,4780,806,1974,58,364,1206,200,264,155,340,171,440,1235,304,109,233,30,11,2,606,91,157,9,4,3,105,35,40,10,8,39,28,70,2,6,885,254,27,64,65,63,164,471,69,5,138,37,1,2,24,6,1,1,3,5,28,10,2,11,2,107,796,2513,4057,2800,1439,1763,273,69,664,44,14,2,25,31,12,11,61,58,104,12,5,3,20,36,2,31,97,2,164,65,129,291,182,44,16,1058,9,127,32,29,19,72,35,66,35,15,17,8,3,6,3,49,964,1646,981,3201,1214,872,11,746,9,13,8,10,4,5,2,189,102,198,33,145,226,118,144,69,16,70,27,11,86,1152,184,430,1220,10130,4317,842,504,347,22,31,57,19,81,122,2,24,12,69,2
27-10-2019,860,2531,976,1500,447,1288,482,58,61,6,16,22,12,56,32713,4026,1234,6806,4950,1691,638,12111,811,5720,123,2082,1350,795,3167,1192,1645,63,1643,4,8879,665,6823,518,62,271,9,13,6,12,8,20396,1899,31236,2806,3565,2640,20910,2487,17391,46,5492,6228,871,1691,732,2675,4439,3791,6423,5327,3244,3698,2113,1559,17925,111,2641,2463,5384,112479,3999,14731,654,41891,8962,8978,17241,2242,2130,4046,5019,798,1935,56,364,1206,210,264,147,340,166,422,1173,295,107,226,30,12,2,600,91,154,9,4,3,109,34,39,10,8,39,27,67,2,6,894,241,28,67,65,62,162,476,68,5,135,36,1,2,23,6,1,1,3,5,27,10,2,11,2,111,780,2614,3935,2884,1511,1710,268,68,697,42,15,2,26,32,11,11,60,60,100,12,5,3,21,36,2,30,99,2,157,63,132,306,175,46,16,1047,9,130,32,28,20,68,34,64,37,15,16,8,3,6,3,48,1003,1646,1020,3169,1275,872,11,746,9,13,8,10,4,5,2,189,99,208,32,142,219,114,138,69,16,71,27,11,90,1094,180,417,1208,10029,4101,825,514,354,22,31,54,18,77,123,2,24,11,72,2
28-10-2019,826,2531,937,1500,456,1314,477,61,61,6,16,22,12,53,33040,3905,1222,6602,4851,1623,638,12232,843,5663,127,2061,1350,787,3009,1216,1694,63,1676,4,9057,672,6755,497,63,260,9,13,6,12,8,21416,1918,31548,2750,3636,2772,21328,2562,16521,47,5657,6415,836,1657,761,2809,4395,3677,6295,5220,3276,3735,2198,1575,17387,114,2588,2537,5653,118103,3839,13994,667,41891,8693,8888,16379,2242,2215,4046,5119,814,1993,58,375,1230,218,259,146,343,174,418,1161,292,103,237,29,12,2,594,87,146,9,4,3,110,35,40,10,8,37,28,70,2,6,849,241,27,66,62,63,162,476,68,5,136,38,1,2,24,6,1,1,3,5,28,10,2,11,2,113,811,2562,4092,2826,1571,1796,260,71,662,42,15,2,27,31,11,11,62,63,100,12,5,3,21,36,2,31,98,2,162,65,136,306,179,48,16,1068,9,130,32,27,20,67,34,61,37,16,16,8,3,6,3,50,993,1580,1030,3011,1288,846,11,753,9,12,8,10,4,5,2,193,94,200,33,138,210,117,132,69,15,70,28,11,94,1039,175,434,1268,10430,3978,842,509,365,22,32,51,18,81,125,2,23,11,73,2
29-10-2019,785,2404,928,1560,442,1327,472,58,62,6,17,23,12,53,32379,3710,1271,6470,4900,1704,638,12599,826,5493,130,2020,1391,818,3159,1167,1660,60,1642,4,8785,679,6417,502,60,263,9,13,6,12,8,22273,1822,31863,2750,3781,2855,20475,2485,15860,49,5600,6736,803,1574,746,2949,4307,3824,6043,5116,3243,3698,2154,1512,17039,108,2717,2512,5653,115741,3916,13714,694,42310,8867,8621,15724,2220,2281,4086,5324,790,2013,60,375,1169,229,272,145,340,181,439,1196,301,99,228,30,12,2,594,89,143,9,4,3,113,34,40,10,8,36,29,73,2,6,824,246,27,65,64,64,157,500,71,5,133,40,1,2,24,6,1,1,3,5,29,10,2,12,2,111,819,2588,4092,2939,1618,1814,270,70,682,43,16,2,26,32,12,11,59,61,102,12,5,3,20,37,2,32,100,2,159,64,136,306,188,49,17,1111,9,135,33,27,20,68,36,60,37,16,15,8,3,6,3,52,1013,1627,1082,3131,1288,821,11,753,9,12,8,10,4,5,2,189,97,204,35,132,202,118,129,72,16,67,27,11,90,997,173,443,1293,10952,3978,825,524,358,23,32,52,18,85,125,2,24,11,69,2
30-10-2019,746,2356,900,1529,438,1354,448,61,60,6,18,22,12,54,33027,3858,1233,6599,4655,1636,625,12221,785,5273,126,1939,1335,802,3096,1179,1677,62,1593,4,8346,645,6738,517,62,263,9,13,6,12,8,22273,1858,33138,2805,3894,2712,19451,2535,16019,50,5488,6803,763,1621,739,3037,4264,3786,6103,4963,3113,3698,2111,1467,17039,108,2717,2437,5427,113426,3838,13303,673,41464,8512,8966,16196,2264,2372,4168,5218,790,1993,59,394,1111,238,275,145,357,185,435,1220,310,97,226,29,12,2,624,85,136,9,4,3,114,36,40,10,8,35,30,73,2,6,832,251,26,63,64,67,151,500,68,5,130,40,1,2,24,6,1,1,3,5,30,10,2,12,2,108,835,2510,4256,2910,1699,1832,259,69,716,41,16,2,26,31,12,11,60,60,100,12,5,3,20,36,2,34,96,2,162,63,133,303,192,49,16,1155,9,140,34,26,20,70,36,59,36,16,14,8,3,6,3,49,1003,1578,1082,3256,1301,788,10,753,9,12,8,10,4,5,2,187,94,210,35,135,192,112,132,73,16,68,26,11,87,1047,173,425,1358,11281,3779,850,503,369,24,33,52,18,86,124,2,24,11,72,2
31-10-2019,716,2450,873,1529,442,1368,457,62,58,6,19,22,12,57,32366,3781,1295,6599,4702,1685,656,12221,746,5273,129,1978,1375,786,3158,1238,1610,62,1673,4,8680,658,6468,512,59,266,9,14,6,12,8,23387,1858,32475,2861,3894,2793,20035,2484,16339,52,5268,6599,740,1653,754,3158,4435,3748,6103,5211,2988,3772,2027,1526,16698,109,2608,2559,5536,116829,3838,13436,666,42708,8512,8876,17006,2241,2443,4168,4957,830,1953,56,402,1133,250,286,142,368,178,452,1183,326,99,237,30,12,2,649,82,129,9,4,3,115,34,41,10,8,36,30,71,2,6,799,261,25,61,61,64,146,495,71,5,125,41,1,2,23,6,1,1,3,5,32,10,2,12,2,108,843,2535,4086,2765,1716,1795,267,69,695,43,16,2,26,29,13,11,61,57,99,12,5,3,20,38,2,33,91,2,159,62,136,291,196,47,15,1155,9,144,36,25,19,69,37,62,37,16,14,8,3,6,3,48,993,1578,1114,3126,1314,764,10,715,9,12,8,10,4,5,2,183,99,214,33,131,184,108,132,74,16,70,25,11,86,1026,170,425,1344,10717,3892,859,523,354,23,32,50,17,89,129,2,24,11,73,2
01-11-2019,737,2377,882,1544,420,1436,471,64,55,6,20,21,12,58,31071,3970,1282,6929,4796,1719,623,12343,783,5168,134,1919,1361,802,3221,1288,1674,62,1690,4,9114,678,6145,486,57,274,9,14,6,12,8,22685,1765,30851,2775,4089,2821,21037,2559,15522,51,5321,6269,718,1653,762,3221,4479,3748,5981,5367,2898,3772,2108,1557,16865,110,2556,2661,5591,121502,3761,13033,693,41854,8342,8521,16326,2331,2565,4293,4858,813,1914,54,386,1167,250,286,141,386,183,457,1148,339,103,225,31,12,2,655,81,132,9,4,3,116,33,41,10,8,36,30,74,2,6,823,253,25,61,59,67,149,470,70,5,131,40,1,2,23,6,1,1,3,5,31,10,2,12,2,112,835,2560,4004,2876,1785,1723,256,68,730,41,16,2,25,28,12,10,63,55,94,12,5,3,21,38,2,34,87,2,157,60,143,279,202,46,14,1201,9,150,36,25,20,70,36,65,38,16,14,8,3,6,3,48,973,1625,1136,3063,1261,749,10,715,9,12,8,10,4,5,2,179,103,220,32,124,177,103,132,73,16,73,24,11,89,1057,162,408,1357,10610,3775,842,513,354,24,34,52,17,93,123,2,24,10,72,2
02-11-2019,737,2472,891,1590,428,1393,476,63,53,6,20,21,12,60,32003,3811,1256,6860,4748,1702,635,12220,760,5116,135,1977,1429,762,3285,1224,1724,59,1707,4,9387,685,6084,501,56,288,9,14,6,11,8,22912,1836,29925,2803,4212,2934,22089,2585,16143,50,5374,6394,747,1670,770,3221,4434,3935,5921,5367,2840,3621,2150,1619,17540,105,2582,2767,5367,125147,3874,13554,693,42273,8509,8180,15999,2401,2693,4379,4761,805,1914,53,394,1109,253,295,137,367,183,466,1114,346,105,225,31,12,2,648,79,129,9,4,3,121,34,42,10,8,37,29,75,2,6,864,266,24,59,56,68,142,465,69,5,138,40,1,2,22,6,1,1,3,5,32,10,2,12,2,112,793,2432,3844,2818,1821,1689,251,70,767,41,15,2,25,27,12,10,61,54,94,12,5,3,20,36,2,34,90,2,159,59,149,282,200,48,14,1261,9,150,36,25,20,72,36,62,40,17,13,8,3,6,3,50,992,1544,1193,3032,1274,749,10,701,9,12,8,10,4,5,2,174,100,227,31,122,170,103,127,71,16,73,25,11,93,1068,160,388,1357,10716,3586,808,498,372,23,33,51,18,96,119,2,23,11,71,2
03-11-2019,700,2398,846,1606,437,1393,462,60,50,6,19,21,11,58,32963,3659,1306,7066,4748,1685,648,12587,730,5372,128,1977,1429,777,3351,1187,1793,57,1758,4,9762,651,5841,516,55,291,9,14,6,10,8,21766,1891,28429,2831,4001,2846,22089,2585,16143,52,5535,6522,740,1587,801,3157,4390,4053,5684,5260,2726,3693,2064,1651,17715,103,2479,2795,5582,118890,3990,13961,721,44387,8254,8180,16639,2401,2801,4335,4666,821,1933,56,394,1120,263,292,132,371,190,443,1081,363,108,232,32,11,2,635,81,132,9,4,3,121,35,42,11,8,37,29,79,2,6,873,261,23,58,53,68,148,451,72,5,145,40,1,2,21,6,1,1,3,5,31,10,2,12,2,110,785,2505,3921,2705,1857,1605,259,67,782,42,15,2,25,28,12,10,60,53,89,12,5,3,21,35,2,32,86,2,153,58,149,271,194,46,15,1223,9,146,38,25,20,72,36,59,40,16,13,8,3,6,3,51,952,1467,1241,3153,1249,779,10,729,9,12,8,10,4,5,2,176,101,220,32,123,163,98,130,67,16,72,26,11,93,1111,154,369,1411,11145,3478,824,523,387,22,34,50,18,100,123,2,22,11,70,2
04-11-2019,686,2326,854,1654,437,1421,453,63,48,6,19,21,10,55,31644,3659,1345,6783,4843,1719,642,12839,745,5157,128,2017,1372,738,3250,1140,1847,55,1846,4,10055,671,6133,495,56,279,9,14,6,10,8,20895,1910,29282,2718,4081,2988,22752,2585,16304,53,5646,6848,725,1666,785,3315,4346,4175,5911,5207,2808,3619,2085,1568,17715,100,2504,2655,5638,120079,4150,14659,757,46606,8584,8180,15807,2521,2857,4422,4759,854,1914,54,406,1176,271,307,135,386,182,430,1135,374,106,227,34,11,2,616,83,129,9,4,3,117,35,44,11,8,36,28,81,2,6,890,271,24,61,51,65,152,469,75,5,144,40,1,2,20,6,1,1,3,5,30,10,2,12,2,108,777,2580,3921,2624,1764,1685,259,64,759,43,15,2,24,29,12,10,63,50,93,12,5,3,21,36,2,33,90,2,151,55,145,282,184,46,15,1284,9,143,38,25,20,70,35,58,39,16,13,8,3,6,3,50,971,1540,1266,3058,1237,779,10,707,9,12,8,10,4,5,2,172,102,220,34,124,160,97,131,69,16,70,25,12,93,1144,160,354,1369,11145,3443,865,528,399,23,35,49,18,100,129,2,22,11,70,2
05-11-2019,707,2419,863,1588,415,1421,467,66,48,6,20,20,10,57,30378,3696,1358,6715,4843,1805,655,12967,775,5157,132,1997,1427,753,3218,1129,1865,56,1883,4,10558,664,5949,470,54,290,9,14,6,10,8,21313,1891,29575,2772,4203,3137,21614,2688,15815,55,5759,6574,689,1599,761,3282,4346,4092,5852,5415,2920,3474,2022,1599,17006,95,2554,2575,5469,124882,3943,14952,719,47538,8412,7853,15649,2471,2800,4643,4902,897,1818,54,406,1211,282,319,131,398,177,421,1180,363,110,222,33,11,2,585,85,135,9,4,3,116,35,43,11,8,38,27,82,2,6,908,274,24,59,52,66,152,469,79,5,143,39,1,2,19,6,1,1,3,5,30,10,2,12,2,109,769,2477,4078,2624,1782,1601,256,66,729,45,15,2,23,28,12,10,61,50,94,12,5,3,21,37,2,31,86,2,151,55,145,290,186,45,15,1271,9,149,38,26,21,71,35,56,39,16,13,8,3,6,3,53,932,1509,1279,3119,1237,795,10,686,9,13,8,10,4,5,2,167,107,213,34,119,157,101,132,66,16,67,24,11,90,1087,158,358,1314,10588,3615,882,528,411,22,37,47,18,96,124,2,23,11,71,2
06-11-2019,735,2467,863,1667,411,1350,453,67,46,6,21,21,10,58,30986,3622,1358,6984,4698,1715,642,12578,744,4899,127,1997,1427,791,3218,1095,1790,57,1977,4,10030,637,5890,494,57,299,9,14,6,10,8,21313,1891,30758,2633,4203,3262,21830,2554,15499,56,6047,6377,675,1583,723,3216,4389,4256,6086,5198,2803,3335,1921,1535,16496,99,2528,2704,5633,121136,3904,15251,741,48964,8833,8089,15336,2446,2856,4829,4706,906,1891,56,426,1272,290,309,131,390,170,425,1168,378,111,222,34,11,2,597,81,138,9,4,3,117,33,43,11,8,39,26,81,2,6,944,266,24,59,54,65,150,474,77,5,144,40,1,2,18,6,1,1,3,5,32,10,2,12,2,107,777,2427,4078,2572,1871,1521,256,67,736,47,14,2,24,27,12,10,64,49,97,12,5,3,21,37,2,29,83,2,146,56,141,299,193,47,16,1220,9,145,39,27,22,67,37,55,41,16,13,8,3,6,3,56,960,1569,1266,3119,1188,755,10,686,9,14,8,10,4,5,2,165,103,211,33,119,162,98,136,63,17,70,25,10,92,1087,153,344,1327,10800,3507,873,544,395,21,37,46,19,91,119,2,23,11,74,2
07-11-2019,742,2467,872,1717,427,1323,430,66,47,6,20,22,10,57,31606,3586,1290,6705,4510,1801,623,12075,774,4899,121,2037,1384,831,3250,1139,1808,59,1898,4,9930,631,6126,494,56,311,9,15,6,10,8,21952,1967,30450,2554,4245,3099,21830,2682,15344,54,5926,6377,682,1583,694,3280,4345,4213,6086,5198,2915,3235,1863,1474,16496,98,2402,2596,5577,122347,3709,15098,763,49943,9275,8008,14723,2373,2742,4877,4800,933,1891,58,426,1221,305,321,126,402,168,421,1191,363,109,226,36,11,2,567,80,132,9,4,3,123,35,44,11,8,39,25,82,2,6,944,261,25,60,57,62,155,498,75,5,143,42,1,2,17,6,1,1,3,5,33,10,2,12,2,104,769,2306,4119,2443,1852,1567,243,68,758,47,13,2,25,26,12,10,62,51,99,12,5,3,22,38,2,30,84,2,147,56,140,302,201,49,17,1159,9,141,38,27,21,68,36,56,41,16,12,8,3,6,3,56,931,1632,1203,3119,1140,740,11,652,9,13,8,10,4,5,2,158,107,215,34,113,170,100,131,65,16,67,26,10,92,1076,145,354,1380,11232,3542,847,549,379,21,37,48,19,93,117,2,24,11,73,2
